date,Year,Month,heatindex,year
1995-08-24,1995 여름,8,24.03,1995
1995-08-25,1995 여름,8,22.59,1995
1995-08-26,1995 여름,8,21.83,1995
1995-08-27,1995 여름,8,23.97,1995
1995-08-28,1995 여름,8,24.9,1995
1995-08-29,1995 여름,8,24.36,1995
1995-08-30,1995 여름,8,22.98,1995
1995-08-31,1995 여름,8,25.28,1995
1996-06-01,1996 여름,6,25.56,1996
1996-06-02,1996 여름,6,23.66,1996
1996-06-03,1996 여름,6,21.01,1996
1996-06-04,1996 여름,6,22.08,1996
1996-06-05,1996 여름,6,23.15,1996
1996-06-06,1996 여름,6,23.28,1996
1996-06-07,1996 여름,6,22.66,1996
1996-06-08,1996 여름,6,25.06,1996
1996-06-09,1996 여름,6,24.51,1996
1996-06-10,1996 여름,6,20.26,1996
1996-06-11,1996 여름,6,21.44,1996
1996-06-12,1996 여름,6,23.56,1996
1996-06-13,1996 여름,6,24.49,1996
1996-06-14,1996 여름,6,22.55,1996
1996-06-15,1996 여름,6,24.12,1996
1996-06-16,1996 여름,6,24.15,1996
1996-06-17,1996 여름,6,21.13,1996
1996-06-18,1996 여름,6,19.84,1996
1996-06-19,1996 여름,6,22.33,1996
1996-06-20,1996 여름,6,20.93,1996
1996-06-21,1996 여름,6,22.36,1996
1996-06-22,1996 여름,6,23.2,1996
1996-06-23,1996 여름,6,23.38,1996
1996-06-24,1996 여름,6,20.89,1996
1996-06-25,1996 여름,6,21.9,1996
1996-06-26,1996 여름,6,23.1,1996
1996-06-27,1996 여름,6,20.25,1996
1996-06-28,1996 여름,6,20.55,1996
1996-06-29,1996 여름,6,21.37,1996
1996-06-30,1996 여름,6,20.58,1996
1996-07-01,1996 여름,7,22.41,1996
1996-07-02,1996 여름,7,22.16,1996
1996-07-03,1996 여름,7,24.2,1996
1996-07-04,1996 여름,7,22.37,1996
1996-07-05,1996 여름,7,23.96,1996
1996-07-06,1996 여름,7,22.17,1996
1996-07-07,1996 여름,7,23.23,1996
1996-07-08,1996 여름,7,22.73,1996
1996-07-09,1996 여름,7,23.08,1996
1996-07-10,1996 여름,7,23.6,1996
1996-07-11,1996 여름,7,24.4,1996
1996-07-12,1996 여름,7,24.75,1996
1996-07-13,1996 여름,7,23.56,1996
1996-07-14,1996 여름,7,23.23,1996
1996-07-15,1996 여름,7,22.56,1996
1996-07-16,1996 여름,7,21.51,1996
1996-07-17,1996 여름,7,22.91,1996
1996-07-18,1996 여름,7,30.36,1996
1996-07-19,1996 여름,7,29.51,1996
1996-07-20,1996 여름,7,24.59,1996
1996-07-21,1996 여름,7,25.09,1996
1996-07-22,1996 여름,7,23.81,1996
1996-07-23,1996 여름,7,26.11,1996
1996-07-24,1996 여름,7,26.66,1996
1996-07-25,1996 여름,7,30.21,1996
1996-07-26,1996 여름,7,23.63,1996
1996-07-27,1996 여름,7,23.71,1996
1996-07-28,1996 여름,7,25.03,1996
1996-07-29,1996 여름,7,31.4,1996
1996-07-30,1996 여름,7,30.7,1996
1996-07-31,1996 여름,7,31.88,1996
1996-08-01,1996 여름,8,33.51,1996
1996-08-02,1996 여름,8,34.82,1996
1996-08-03,1996 여름,8,34.46,1996
1996-08-04,1996 여름,8,31.28,1996
1996-08-05,1996 여름,8,31.17,1996
1996-08-06,1996 여름,8,32.34,1996
1996-08-07,1996 여름,8,31.21,1996
1996-08-08,1996 여름,8,30.07,1996
1996-08-09,1996 여름,8,32.09,1996
1996-08-10,1996 여름,8,30.36,1996
1996-08-11,1996 여름,8,32.61,1996
1996-08-12,1996 여름,8,31.96,1996
1996-08-13,1996 여름,8,31.26,1996
1996-08-14,1996 여름,8,33.26,1996
1996-08-15,1996 여름,8,26.44,1996
1996-08-16,1996 여름,8,26.16,1996
1996-08-17,1996 여름,8,29.02,1996
1996-08-18,1996 여름,8,29.78,1996
1996-08-19,1996 여름,8,30.09,1996
1996-08-20,1996 여름,8,30.56,1996
1996-08-21,1996 여름,8,31.75,1996
1996-08-22,1996 여름,8,28.7,1996
1996-08-23,1996 여름,8,23.3,1996
1996-08-24,1996 여름,8,23.77,1996
1996-08-25,1996 여름,8,20.38,1996
1996-08-26,1996 여름,8,19.05,1996
1996-08-27,1996 여름,8,19.37,1996
1996-08-28,1996 여름,8,20.28,1996
1996-08-29,1996 여름,8,22.63,1996
1996-08-30,1996 여름,8,21.5,1996
1996-08-31,1996 여름,8,23.31,1996
1997-06-01,1997 여름,6,19.71,1997
1997-06-02,1997 여름,6,16.81,1997
1997-06-03,1997 여름,6,18.57,1997
1997-06-04,1997 여름,6,20.49,1997
1997-06-05,1997 여름,6,17.68,1997
1997-06-06,1997 여름,6,21.15,1997
1997-06-07,1997 여름,6,23.35,1997
1997-06-08,1997 여름,6,22.73,1997
1997-06-09,1997 여름,6,22.92,1997
1997-06-10,1997 여름,6,22.4,1997
1997-06-11,1997 여름,6,22.75,1997
1997-06-12,1997 여름,6,22.84,1997
1997-06-13,1997 여름,6,24.77,1997
1997-06-14,1997 여름,6,26.12,1997
1997-06-15,1997 여름,6,28.08,1997
1997-06-16,1997 여름,6,27.71,1997
1997-06-17,1997 여름,6,27.52,1997
1997-06-18,1997 여름,6,29.87,1997
1997-06-19,1997 여름,6,27.89,1997
1997-06-20,1997 여름,6,23.94,1997
1997-06-21,1997 여름,6,24.31,1997
1997-06-22,1997 여름,6,23.87,1997
1997-06-23,1997 여름,6,25.23,1997
1997-06-24,1997 여름,6,25.7,1997
1997-06-25,1997 여름,6,21.81,1997
1997-06-26,1997 여름,6,22.83,1997
1997-06-27,1997 여름,6,22.05,1997
1997-06-28,1997 여름,6,25.94,1997
1997-06-29,1997 여름,6,26.38,1997
1997-06-30,1997 여름,6,25.99,1997
1997-07-01,1997 여름,7,22.02,1997
1997-07-02,1997 여름,7,24.7,1997
1997-07-03,1997 여름,7,24.82,1997
1997-07-04,1997 여름,7,23.6,1997
1997-07-05,1997 여름,7,21.26,1997
1997-07-06,1997 여름,7,19.87,1997
1997-07-07,1997 여름,7,22.79,1997
1997-07-08,1997 여름,7,24.08,1997
1997-07-09,1997 여름,7,24.7,1997
1997-07-10,1997 여름,7,28.9,1997
1997-07-11,1997 여름,7,28.97,1997
1997-07-12,1997 여름,7,23.06,1997
1997-07-13,1997 여름,7,25.21,1997
1997-07-14,1997 여름,7,25.78,1997
1997-07-15,1997 여름,7,23.11,1997
1997-07-16,1997 여름,7,25.32,1997
1997-07-17,1997 여름,7,26.23,1997
1997-07-18,1997 여름,7,26.31,1997
1997-07-19,1997 여름,7,30.52,1997
1997-07-20,1997 여름,7,32.27,1997
1997-07-21,1997 여름,7,32.8,1997
1997-07-22,1997 여름,7,33.84,1997
1997-07-23,1997 여름,7,37.15,1997
1997-07-24,1997 여름,7,37.79,1997
1997-07-25,1997 여름,7,35.86,1997
1997-07-26,1997 여름,7,33.84,1997
1997-07-27,1997 여름,7,31.84,1997
1997-07-28,1997 여름,7,33.95,1997
1997-07-29,1997 여름,7,35.22,1997
1997-07-30,1997 여름,7,33.43,1997
1997-07-31,1997 여름,7,33.63,1997
1997-08-01,1997 여름,8,33.63,1997
1997-08-02,1997 여름,8,32.34,1997
1997-08-03,1997 여름,8,25.13,1997
1997-08-04,1997 여름,8,21.97,1997
1997-08-05,1997 여름,8,25.22,1997
1997-08-06,1997 여름,8,30.36,1997
1997-08-07,1997 여름,8,30.18,1997
1997-08-08,1997 여름,8,34.29,1997
1997-08-09,1997 여름,8,31.65,1997
1997-08-10,1997 여름,8,28.3,1997
1997-08-11,1997 여름,8,29.66,1997
1997-08-12,1997 여름,8,28.79,1997
1997-08-13,1997 여름,8,28.61,1997
1997-08-14,1997 여름,8,29.9,1997
1997-08-15,1997 여름,8,28.68,1997
1997-08-16,1997 여름,8,27.8,1997
1997-08-17,1997 여름,8,28.61,1997
1997-08-18,1997 여름,8,31.86,1997
1997-08-19,1997 여름,8,26.45,1997
1997-08-20,1997 여름,8,31.98,1997
1997-08-21,1997 여름,8,25.66,1997
1997-08-22,1997 여름,8,24.7,1997
1997-08-23,1997 여름,8,25.74,1997
1997-08-24,1997 여름,8,28.81,1997
1997-08-25,1997 여름,8,28.63,1997
1997-08-26,1997 여름,8,26.13,1997
1997-08-27,1997 여름,8,28.41,1997
1997-08-28,1997 여름,8,25.91,1997
1997-08-29,1997 여름,8,26.46,1997
1997-08-30,1997 여름,8,29.43,1997
1997-08-31,1997 여름,8,31.25,1997
1998-06-01,1998 여름,6,19.27,1998
1998-06-02,1998 여름,6,16.44,1998
1998-06-03,1998 여름,6,15.27,1998
1998-06-04,1998 여름,6,15.38,1998
1998-06-05,1998 여름,6,15.56,1998
1998-06-06,1998 여름,6,18.45,1998
1998-06-07,1998 여름,6,19.64,1998
1998-06-08,1998 여름,6,19.54,1998
1998-06-09,1998 여름,6,22.94,1998
1998-06-10,1998 여름,6,24.31,1998
1998-06-11,1998 여름,6,24.26,1998
1998-06-12,1998 여름,6,25,1998
1998-06-13,1998 여름,6,19.58,1998
1998-06-14,1998 여름,6,20.58,1998
1998-06-15,1998 여름,6,21.97,1998
1998-06-16,1998 여름,6,22.58,1998
1998-06-17,1998 여름,6,25.02,1998
1998-06-18,1998 여름,6,24.17,1998
1998-06-19,1998 여름,6,21.75,1998
1998-06-20,1998 여름,6,24.29,1998
1998-06-21,1998 여름,6,25.87,1998
1998-06-22,1998 여름,6,25.33,1998
1998-06-23,1998 여름,6,25.22,1998
1998-06-24,1998 여름,6,25.59,1998
1998-06-25,1998 여름,6,21.97,1998
1998-06-26,1998 여름,6,21.21,1998
1998-06-27,1998 여름,6,23.25,1998
1998-06-28,1998 여름,6,24.46,1998
1998-06-29,1998 여름,6,26.21,1998
1998-06-30,1998 여름,6,24.92,1998
1998-07-01,1998 여름,7,22.28,1998
1998-07-02,1998 여름,7,21.92,1998
1998-07-03,1998 여름,7,23.39,1998
1998-07-04,1998 여름,7,25.1,1998
1998-07-05,1998 여름,7,25.65,1998
1998-07-06,1998 여름,7,26.59,1998
1998-07-07,1998 여름,7,29.3,1998
1998-07-08,1998 여름,7,24.04,1998
1998-07-09,1998 여름,7,23.88,1998
1998-07-10,1998 여름,7,24.08,1998
1998-07-11,1998 여름,7,25.08,1998
1998-07-12,1998 여름,7,26.5,1998
1998-07-13,1998 여름,7,25.74,1998
1998-07-14,1998 여름,7,25.2,1998
1998-07-15,1998 여름,7,24.23,1998
1998-07-16,1998 여름,7,23.43,1998
1998-07-17,1998 여름,7,25.33,1998
1998-07-18,1998 여름,7,25.45,1998
1998-07-19,1998 여름,7,21.5,1998
1998-07-20,1998 여름,7,24.58,1998
1998-07-21,1998 여름,7,24.7,1998
1998-07-22,1998 여름,7,25.23,1998
1998-07-23,1998 여름,7,26.17,1998
1998-07-24,1998 여름,7,25.62,1998
1998-07-25,1998 여름,7,25.21,1998
1998-07-26,1998 여름,7,23.62,1998
1998-07-27,1998 여름,7,25.5,1998
1998-07-28,1998 여름,7,28.14,1998
1998-07-29,1998 여름,7,29.26,1998
1998-07-30,1998 여름,7,30.74,1998
1998-07-31,1998 여름,7,25.1,1998
1998-08-01,1998 여름,8,24.59,1998
1998-08-02,1998 여름,8,28.76,1998
1998-08-03,1998 여름,8,26.49,1998
1998-08-04,1998 여름,8,25.13,1998
1998-08-05,1998 여름,8,26.6,1998
1998-08-06,1998 여름,8,25.37,1998
1998-08-07,1998 여름,8,26.42,1998
1998-08-08,1998 여름,8,24.15,1998
1998-08-09,1998 여름,8,25.8,1998
1998-08-10,1998 여름,8,24.13,1998
1998-08-11,1998 여름,8,26.32,1998
1998-08-12,1998 여름,8,25.28,1998
1998-08-13,1998 여름,8,26.38,1998
1998-08-14,1998 여름,8,26.17,1998
1998-08-15,1998 여름,8,24.28,1998
1998-08-16,1998 여름,8,25.64,1998
1998-08-17,1998 여름,8,25.28,1998
1998-08-18,1998 여름,8,25.36,1998
1998-08-19,1998 여름,8,25.45,1998
1998-08-20,1998 여름,8,25.86,1998
1998-08-21,1998 여름,8,25.02,1998
1998-08-22,1998 여름,8,25.54,1998
1998-08-23,1998 여름,8,24.48,1998
1998-08-24,1998 여름,8,23.25,1998
1998-08-25,1998 여름,8,24.02,1998
1998-08-26,1998 여름,8,24.3,1998
1998-08-27,1998 여름,8,22.31,1998
1998-08-28,1998 여름,8,22.79,1998
1998-08-29,1998 여름,8,24.22,1998
1998-08-30,1998 여름,8,23.86,1998
1998-08-31,1998 여름,8,23.65,1998
1999-06-01,1999 여름,6,20.04,1999
1999-06-02,1999 여름,6,18.85,1999
1999-06-03,1999 여름,6,21.44,1999
1999-06-04,1999 여름,6,23.42,1999
1999-06-05,1999 여름,6,25.57,1999
1999-06-06,1999 여름,6,22.29,1999
1999-06-07,1999 여름,6,22.79,1999
1999-06-08,1999 여름,6,23.44,1999
1999-06-09,1999 여름,6,23.69,1999
1999-06-10,1999 여름,6,23.73,1999
1999-06-11,1999 여름,6,22.62,1999
1999-06-12,1999 여름,6,22.95,1999
1999-06-13,1999 여름,6,23.72,1999
1999-06-14,1999 여름,6,24.86,1999
1999-06-15,1999 여름,6,24.08,1999
1999-06-16,1999 여름,6,19.11,1999
1999-06-17,1999 여름,6,20.43,1999
1999-06-18,1999 여름,6,22,1999
1999-06-19,1999 여름,6,21.55,1999
1999-06-20,1999 여름,6,21.7,1999
1999-06-21,1999 여름,6,23.93,1999
1999-06-22,1999 여름,6,24.4,1999
1999-06-23,1999 여름,6,20.49,1999
1999-06-24,1999 여름,6,21.1,1999
1999-06-25,1999 여름,6,23,1999
1999-06-26,1999 여름,6,24.99,1999
1999-06-27,1999 여름,6,25.18,1999
1999-06-28,1999 여름,6,27.9,1999
1999-06-29,1999 여름,6,29.37,1999
1999-06-30,1999 여름,6,26.08,1999
1999-07-01,1999 여름,7,25.81,1999
1999-07-02,1999 여름,7,25.53,1999
1999-07-03,1999 여름,7,25.6,1999
1999-07-04,1999 여름,7,26.04,1999
1999-07-05,1999 여름,7,25.95,1999
1999-07-06,1999 여름,7,26.24,1999
1999-07-07,1999 여름,7,26.41,1999
1999-07-08,1999 여름,7,26.2,1999
1999-07-09,1999 여름,7,23.98,1999
1999-07-10,1999 여름,7,21.22,1999
1999-07-11,1999 여름,7,24.49,1999
1999-07-12,1999 여름,7,23.75,1999
1999-07-13,1999 여름,7,25.97,1999
1999-07-14,1999 여름,7,28.28,1999
1999-07-15,1999 여름,7,23.63,1999
1999-07-16,1999 여름,7,23.92,1999
1999-07-17,1999 여름,7,24.82,1999
1999-07-18,1999 여름,7,25.32,1999
1999-07-19,1999 여름,7,28.81,1999
1999-07-20,1999 여름,7,32.51,1999
1999-07-21,1999 여름,7,32.7,1999
1999-07-22,1999 여름,7,25.78,1999
1999-07-23,1999 여름,7,26.04,1999
1999-07-24,1999 여름,7,26.15,1999
1999-07-25,1999 여름,7,26.63,1999
1999-07-26,1999 여름,7,33.5,1999
1999-07-27,1999 여름,7,31.59,1999
1999-07-28,1999 여름,7,25.12,1999
1999-07-29,1999 여름,7,24.74,1999
1999-07-30,1999 여름,7,29.41,1999
1999-07-31,1999 여름,7,25.5,1999
1999-08-01,1999 여름,8,23.58,1999
1999-08-02,1999 여름,8,21.08,1999
1999-08-03,1999 여름,8,20.99,1999
1999-08-04,1999 여름,8,23.6,1999
1999-08-05,1999 여름,8,26.08,1999
1999-08-06,1999 여름,8,30.09,1999
1999-08-07,1999 여름,8,32.06,1999
1999-08-08,1999 여름,8,33.66,1999
1999-08-09,1999 여름,8,32.85,1999
1999-08-10,1999 여름,8,35.06,1999
1999-08-11,1999 여름,8,33.18,1999
1999-08-12,1999 여름,8,32.53,1999
1999-08-13,1999 여름,8,30.88,1999
1999-08-14,1999 여름,8,31.82,1999
1999-08-15,1999 여름,8,30.98,1999
1999-08-16,1999 여름,8,31.58,1999
1999-08-17,1999 여름,8,33.42,1999
1999-08-18,1999 여름,8,29.57,1999
1999-08-19,1999 여름,8,25.08,1999
1999-08-20,1999 여름,8,25.24,1999
1999-08-21,1999 여름,8,24.42,1999
1999-08-22,1999 여름,8,23.58,1999
1999-08-23,1999 여름,8,25.31,1999
1999-08-24,1999 여름,8,24.83,1999
1999-08-25,1999 여름,8,24.43,1999
1999-08-26,1999 여름,8,25,1999
1999-08-27,1999 여름,8,22.38,1999
1999-08-28,1999 여름,8,23.83,1999
1999-08-29,1999 여름,8,24.32,1999
1999-08-30,1999 여름,8,24.03,1999
1999-08-31,1999 여름,8,23.36,1999
2000-06-01,2000 여름,6,20.14,2000
2000-06-02,2000 여름,6,21.51,2000
2000-06-03,2000 여름,6,24.51,2000
2000-06-04,2000 여름,6,25.84,2000
2000-06-05,2000 여름,6,24.73,2000
2000-06-06,2000 여름,6,22.08,2000
2000-06-07,2000 여름,6,22.06,2000
2000-06-08,2000 여름,6,20.51,2000
2000-06-09,2000 여름,6,19.93,2000
2000-06-10,2000 여름,6,20.13,2000
2000-06-11,2000 여름,6,21.31,2000
2000-06-12,2000 여름,6,22.61,2000
2000-06-13,2000 여름,6,22.61,2000
2000-06-14,2000 여름,6,24.1,2000
2000-06-15,2000 여름,6,24.49,2000
2000-06-16,2000 여름,6,24.78,2000
2000-06-17,2000 여름,6,25.62,2000
2000-06-18,2000 여름,6,25.91,2000
2000-06-19,2000 여름,6,25.78,2000
2000-06-20,2000 여름,6,25.68,2000
2000-06-21,2000 여름,6,25.86,2000
2000-06-22,2000 여름,6,23.28,2000
2000-06-23,2000 여름,6,22.68,2000
2000-06-24,2000 여름,6,24.15,2000
2000-06-25,2000 여름,6,24.75,2000
2000-06-26,2000 여름,6,24.07,2000
2000-06-27,2000 여름,6,23.91,2000
2000-06-28,2000 여름,6,25.83,2000
2000-06-29,2000 여름,6,23.22,2000
2000-06-30,2000 여름,6,22.78,2000
2000-07-01,2000 여름,7,25.08,2000
2000-07-02,2000 여름,7,29.09,2000
2000-07-03,2000 여름,7,30.13,2000
2000-07-04,2000 여름,7,30.31,2000
2000-07-05,2000 여름,7,30.35,2000
2000-07-06,2000 여름,7,31.43,2000
2000-07-07,2000 여름,7,29.45,2000
2000-07-08,2000 여름,7,27.32,2000
2000-07-09,2000 여름,7,26.54,2000
2000-07-10,2000 여름,7,29.79,2000
2000-07-11,2000 여름,7,23.9,2000
2000-07-12,2000 여름,7,24.8,2000
2000-07-13,2000 여름,7,25.49,2000
2000-07-14,2000 여름,7,26.35,2000
2000-07-15,2000 여름,7,26.44,2000
2000-07-16,2000 여름,7,25.46,2000
2000-07-17,2000 여름,7,29.1,2000
2000-07-18,2000 여름,7,30.26,2000
2000-07-19,2000 여름,7,26.65,2000
2000-07-20,2000 여름,7,31.12,2000
2000-07-21,2000 여름,7,30.41,2000
2000-07-22,2000 여름,7,24.83,2000
2000-07-23,2000 여름,7,25.43,2000
2000-07-24,2000 여름,7,26.23,2000
2000-07-25,2000 여름,7,25.54,2000
2000-07-26,2000 여름,7,26.64,2000
2000-07-27,2000 여름,7,29.9,2000
2000-07-28,2000 여름,7,29.92,2000
2000-07-29,2000 여름,7,30.25,2000
2000-07-30,2000 여름,7,23.97,2000
2000-07-31,2000 여름,7,25.06,2000
2000-08-01,2000 여름,8,26.05,2000
2000-08-02,2000 여름,8,30.1,2000
2000-08-03,2000 여름,8,29.4,2000
2000-08-04,2000 여름,8,24.63,2000
2000-08-05,2000 여름,8,24.94,2000
2000-08-06,2000 여름,8,24.2,2000
2000-08-07,2000 여름,8,24.32,2000
2000-08-08,2000 여름,8,26.31,2000
2000-08-09,2000 여름,8,26.45,2000
2000-08-10,2000 여름,8,29.82,2000
2000-08-11,2000 여름,8,30.38,2000
2000-08-12,2000 여름,8,31.3,2000
2000-08-13,2000 여름,8,31.1,2000
2000-08-14,2000 여름,8,30.54,2000
2000-08-15,2000 여름,8,30.77,2000
2000-08-16,2000 여름,8,30.89,2000
2000-08-17,2000 여름,8,31.22,2000
2000-08-18,2000 여름,8,30.96,2000
2000-08-19,2000 여름,8,24.58,2000
2000-08-20,2000 여름,8,22.16,2000
2000-08-21,2000 여름,8,22.58,2000
2000-08-22,2000 여름,8,24.73,2000
2000-08-23,2000 여름,8,25.4,2000
2000-08-24,2000 여름,8,23.17,2000
2000-08-25,2000 여름,8,21.78,2000
2000-08-26,2000 여름,8,21.91,2000
2000-08-27,2000 여름,8,24.61,2000
2000-08-28,2000 여름,8,25.28,2000
2000-08-29,2000 여름,8,30.16,2000
2000-08-30,2000 여름,8,31.43,2000
2000-08-31,2000 여름,8,25.44,2000
2001-06-01,2001 여름,6,18.74,2001
2001-06-02,2001 여름,6,21.78,2001
2001-06-03,2001 여름,6,23.58,2001
2001-06-04,2001 여름,6,22.64,2001
2001-06-05,2001 여름,6,20.82,2001
2001-06-06,2001 여름,6,22.77,2001
2001-06-07,2001 여름,6,25.02,2001
2001-06-08,2001 여름,6,24.91,2001
2001-06-09,2001 여름,6,24.49,2001
2001-06-10,2001 여름,6,25.76,2001
2001-06-11,2001 여름,6,24.2,2001
2001-06-12,2001 여름,6,22.32,2001
2001-06-13,2001 여름,6,21.25,2001
2001-06-14,2001 여름,6,22.43,2001
2001-06-15,2001 여름,6,22.24,2001
2001-06-16,2001 여름,6,21.87,2001
2001-06-17,2001 여름,6,23.68,2001
2001-06-18,2001 여름,6,20.27,2001
2001-06-19,2001 여름,6,21.58,2001
2001-06-20,2001 여름,6,22.94,2001
2001-06-21,2001 여름,6,22.31,2001
2001-06-22,2001 여름,6,21.89,2001
2001-06-23,2001 여름,6,21.58,2001
2001-06-24,2001 여름,6,20.49,2001
2001-06-25,2001 여름,6,22.48,2001
2001-06-26,2001 여름,6,22.31,2001
2001-06-27,2001 여름,6,21.52,2001
2001-06-28,2001 여름,6,23.59,2001
2001-06-29,2001 여름,6,22.84,2001
2001-06-30,2001 여름,6,21.34,2001
2001-07-01,2001 여름,7,24.85,2001
2001-07-02,2001 여름,7,30.14,2001
2001-07-03,2001 여름,7,25.13,2001
2001-07-04,2001 여름,7,26.16,2001
2001-07-05,2001 여름,7,23.7,2001
2001-07-06,2001 여름,7,25.89,2001
2001-07-07,2001 여름,7,25.97,2001
2001-07-08,2001 여름,7,25.16,2001
2001-07-09,2001 여름,7,24.96,2001
2001-07-10,2001 여름,7,21.95,2001
2001-07-11,2001 여름,7,24.57,2001
2001-07-12,2001 여름,7,26.61,2001
2001-07-13,2001 여름,7,26.53,2001
2001-07-14,2001 여름,7,24.73,2001
2001-07-15,2001 여름,7,23.28,2001
2001-07-16,2001 여름,7,25.28,2001
2001-07-17,2001 여름,7,26.48,2001
2001-07-18,2001 여름,7,26.4,2001
2001-07-19,2001 여름,7,26.33,2001
2001-07-20,2001 여름,7,26.29,2001
2001-07-21,2001 여름,7,25.96,2001
2001-07-22,2001 여름,7,26.3,2001
2001-07-23,2001 여름,7,25.92,2001
2001-07-24,2001 여름,7,26.06,2001
2001-07-25,2001 여름,7,30.56,2001
2001-07-26,2001 여름,7,31.99,2001
2001-07-27,2001 여름,7,30.48,2001
2001-07-28,2001 여름,7,30.96,2001
2001-07-29,2001 여름,7,25.16,2001
2001-07-30,2001 여름,7,25.31,2001
2001-07-31,2001 여름,7,25.79,2001
2001-08-01,2001 여름,8,29.61,2001
2001-08-02,2001 여름,8,32.54,2001
2001-08-03,2001 여름,8,32.63,2001
2001-08-04,2001 여름,8,33.65,2001
2001-08-05,2001 여름,8,29.26,2001
2001-08-06,2001 여름,8,30.94,2001
2001-08-07,2001 여름,8,29.93,2001
2001-08-08,2001 여름,8,26.45,2001
2001-08-09,2001 여름,8,25.39,2001
2001-08-10,2001 여름,8,26.41,2001
2001-08-11,2001 여름,8,25.68,2001
2001-08-12,2001 여름,8,23.87,2001
2001-08-13,2001 여름,8,21.52,2001
2001-08-14,2001 여름,8,24.65,2001
2001-08-15,2001 여름,8,25.16,2001
2001-08-16,2001 여름,8,31.41,2001
2001-08-17,2001 여름,8,33.3,2001
2001-08-18,2001 여름,8,31.03,2001
2001-08-19,2001 여름,8,29.53,2001
2001-08-20,2001 여름,8,29.36,2001
2001-08-21,2001 여름,8,29.7,2001
2001-08-22,2001 여름,8,28.64,2001
2001-08-23,2001 여름,8,26.55,2001
2001-08-24,2001 여름,8,26.5,2001
2001-08-25,2001 여름,8,25.4,2001
2001-08-26,2001 여름,8,25.58,2001
2001-08-27,2001 여름,8,25.69,2001
2001-08-28,2001 여름,8,25.1,2001
2001-08-29,2001 여름,8,23.48,2001
2001-08-30,2001 여름,8,24.06,2001
2001-08-31,2001 여름,8,24.95,2001
2002-06-01,2002 여름,6,20.2,2002
2002-06-02,2002 여름,6,22.5,2002
2002-06-03,2002 여름,6,23.42,2002
2002-06-04,2002 여름,6,22.45,2002
2002-06-05,2002 여름,6,24.93,2002
2002-06-06,2002 여름,6,25.97,2002
2002-06-07,2002 여름,6,25.55,2002
2002-06-08,2002 여름,6,22.1,2002
2002-06-09,2002 여름,6,22.7,2002
2002-06-10,2002 여름,6,22.51,2002
2002-06-11,2002 여름,6,21.82,2002
2002-06-12,2002 여름,6,18.6,2002
2002-06-13,2002 여름,6,19.88,2002
2002-06-14,2002 여름,6,20.33,2002
2002-06-15,2002 여름,6,20.63,2002
2002-06-16,2002 여름,6,22.24,2002
2002-06-17,2002 여름,6,23.08,2002
2002-06-18,2002 여름,6,23.68,2002
2002-06-19,2002 여름,6,22.27,2002
2002-06-20,2002 여름,6,22.2,2002
2002-06-21,2002 여름,6,23.53,2002
2002-06-22,2002 여름,6,23.78,2002
2002-06-23,2002 여름,6,18.43,2002
2002-06-24,2002 여름,6,16.38,2002
2002-06-25,2002 여름,6,19.82,2002
2002-06-26,2002 여름,6,20.78,2002
2002-06-27,2002 여름,6,21.73,2002
2002-06-28,2002 여름,6,23.34,2002
2002-06-29,2002 여름,6,25.65,2002
2002-06-30,2002 여름,6,26.24,2002
2002-07-01,2002 여름,7,25.02,2002
2002-07-02,2002 여름,7,24.29,2002
2002-07-03,2002 여름,7,25.88,2002
2002-07-04,2002 여름,7,29.03,2002
2002-07-05,2002 여름,7,23.81,2002
2002-07-06,2002 여름,7,21.33,2002
2002-07-07,2002 여름,7,22.58,2002
2002-07-08,2002 여름,7,24.11,2002
2002-07-09,2002 여름,7,25.17,2002
2002-07-10,2002 여름,7,26.18,2002
2002-07-11,2002 여름,7,25.34,2002
2002-07-12,2002 여름,7,25.34,2002
2002-07-13,2002 여름,7,25.17,2002
2002-07-14,2002 여름,7,23.47,2002
2002-07-15,2002 여름,7,25.65,2002
2002-07-16,2002 여름,7,24.7,2002
2002-07-17,2002 여름,7,24.4,2002
2002-07-18,2002 여름,7,24.68,2002
2002-07-19,2002 여름,7,21.15,2002
2002-07-20,2002 여름,7,23.25,2002
2002-07-21,2002 여름,7,25.6,2002
2002-07-22,2002 여름,7,24.6,2002
2002-07-23,2002 여름,7,22.34,2002
2002-07-24,2002 여름,7,25.16,2002
2002-07-25,2002 여름,7,30.32,2002
2002-07-26,2002 여름,7,29.83,2002
2002-07-27,2002 여름,7,31.4,2002
2002-07-28,2002 여름,7,32.81,2002
2002-07-29,2002 여름,7,30.81,2002
2002-07-30,2002 여름,7,26.64,2002
2002-07-31,2002 여름,7,26.02,2002
2002-08-01,2002 여름,8,25.95,2002
2002-08-02,2002 여름,8,25.99,2002
2002-08-03,2002 여름,8,25.77,2002
2002-08-04,2002 여름,8,25.59,2002
2002-08-05,2002 여름,8,29.34,2002
2002-08-06,2002 여름,8,22.82,2002
2002-08-07,2002 여름,8,21.06,2002
2002-08-08,2002 여름,8,24.93,2002
2002-08-09,2002 여름,8,25.45,2002
2002-08-10,2002 여름,8,21.83,2002
2002-08-11,2002 여름,8,20.26,2002
2002-08-12,2002 여름,8,20.62,2002
2002-08-13,2002 여름,8,22.94,2002
2002-08-14,2002 여름,8,23.1,2002
2002-08-15,2002 여름,8,24,2002
