Time,Area,Title
2014-02-04 11:00,광주·전라남도,제 02-7호 | 한파주의보 해제
2014-02-04 11:00,강원도,제 02-9호 | 한파주의보 해제
2014-02-04 11:00,전국,제 02-20호 | 한파주의보 해제
2014-02-05 10:00,강원도,제 02-2호 | 한파주의보 해제
2014-02-05 10:00,충청북도,제 02-2호 | 한파주의보 해제
2014-02-05 10:00,서울·인천·경기도,제 02-4호 | 한파주의보 해제
2014-02-05 10:00,전라북도,제 02-5호 | 한파주의보 해제
2014-02-05 10:00,서울·인천·경기도,제 02-6호 | 한파주의보 해제
2014-02-05 10:00,대전·세종·충청남도,제 02-6호 | 한파주의보 해제
2014-02-05 10:00,대구·경상북도,제 02-8호 | 한파주의보 해제
2014-02-05 10:00,강원도,제 02-13호 | 한파경보·한파주의보 해제
2014-02-05 10:00,전국,제 02-31호 | 한파경보·한파주의보 해제
2014-02-10 16:50,강원도,제 02-35호 | 한파주의보 발표
2014-02-10 16:50,전국,제 02-86호 | 한파주의보 발표
2014-02-12 11:00,강원도,제 02-44호 | 한파주의보 해제
2014-02-12 11:00,전국,제 02-101호 | 한파주의보 해제
2014-02-20 16:00,강원도,제 02-64호 | 한파주의보 발표
2014-02-20 16:00,전국,제 02-147호 | 한파주의보 발표
2014-02-23 11:00,강원도,제 02-66호 | 한파주의보 해제
2014-02-23 11:00,전국,제 02-149호 | 한파주의보 해제
2014-03-05 15:50,강원도,제 03-11호 | 한파주의보 발표
2014-03-05 15:50,전국,제 03-24호 | 한파주의보·건조주의보·풍랑주의보 발표
2014-03-07 10:30,강원도,제 03-14호 | 한파주의보 해제
2014-03-07 10:30,전국,제 03-33호 | 한파주의보 해제·건조주의보 발표
2014-10-13 22:30,강원도,제 10-1호 | 한파주의보 발표
2014-10-13 22:30,서울·인천·경기도,제 10-1호 | 한파주의보 발표
2014-10-13 22:30,전국,제 10-54호 | 한파주의보 발표
2014-10-14 3:00,충청북도,제 10-1호 | 한파주의보 발표
2014-10-14 3:00,강원도,제 10-2호 | 한파주의보 발표
2014-10-14 3:00,전국,제 10-55호 | 한파주의보 발표·풍랑주의보 해제·풍랑주의보 대치
2014-10-15 11:00,서울·인천·경기도,제 10-2호 | 한파주의보 해제
2014-10-15 11:00,충청북도,제 10-2호 | 한파주의보 해제
2014-10-15 11:00,강원도,제 10-3호 | 한파주의보 해제
2014-10-15 11:00,전국,제 10-61호 | 한파주의보 해제
2014-11-02 16:00,충청북도,제 11-1호 | 한파주의보 발표
2014-11-02 16:00,서울·인천·경기도,제 11-2호 | 한파주의보 발표
2014-11-02 16:00,전라북도,제 11-3호 | 한파주의보 발표
2014-11-02 16:00,대전·세종·충청남도,제 11-4호 | 한파주의보 발표
2014-11-02 16:00,전국,제 11-8호 | 한파주의보·풍랑주의보 발표
2014-11-02 22:10,강원도,제 11-1호 | 한파주의보 발표
2014-11-02 22:10,대구·경상북도,제 11-1호 | 한파주의보 발표
2014-11-02 22:10,강원도,제 11-3호 | 한파주의보 발표
2014-11-02 22:10,전국,제 11-9호 | 한파주의보 발표
2014-11-03 11:00,강원도,제 11-2호 | 한파주의보 해제
2014-11-03 11:00,충청북도,제 11-2호 | 한파주의보 해제
2014-11-03 11:00,대구·경상북도,제 11-2호 | 한파주의보 해제
2014-11-03 11:00,서울·인천·경기도,제 11-4호 | 한파주의보 해제
2014-11-03 11:00,강원도,제 11-5호 | 강풍주의보·한파주의보 해제
2014-11-03 11:00,대전·세종·충청남도,제 11-7호 | 한파주의보 해제
2014-11-03 11:00,전라북도,제 11-7호 | 한파주의보 해제
2014-11-03 11:00,전국,제 11-12호 | 강풍주의보·한파주의보·풍랑주의보 해제
2014-11-09 16:00,대구·경상북도,제 11-3호 | 한파주의보 발표
2014-11-09 16:00,전국,제 11-21호 | 한파주의보 발표
2014-11-10 11:00,대구·경상북도,제 11-4호 | 한파주의보 해제
2014-11-10 11:00,전국,제 11-22호 | 한파주의보 해제
2014-11-12 16:00,강원도,제 11-3호 | 한파주의보 발표
2014-11-12 16:00,충청북도,제 11-4호 | 한파주의보 발표
2014-11-12 16:00,부산·울산·경상남도,제 11-6호 | 한파주의보 발표
2014-11-12 16:00,서울·인천·경기도,제 11-7호 | 한파주의보 발표
2014-11-12 16:00,서울·인천·경기도,제 11-7호 | 한파주의보 발표
2014-11-12 16:00,대구·경상북도,제 11-7호 | 한파주의보 발표
2014-11-12 16:00,대전·세종·충청남도,제 11-10호 | 한파주의보 발표
2014-11-12 16:00,전라북도,제 11-10호 | 한파주의보 발표
2014-11-12 16:00,강원도,제 11-13호 | 한파주의보·풍랑주의보 발표
2014-11-12 16:00,전국,제 11-31호 | 한파주의보·풍랑주의보 발표
2014-11-13 11:00,강원도,제 11-4호 | 한파주의보 해제
2014-11-13 11:00,충청북도,제 11-6호 | 한파주의보 해제
2014-11-13 11:00,부산·울산·경상남도,제 11-7호 | 한파주의보·풍랑주의보 해제
2014-11-13 11:00,서울·인천·경기도,제 11-8호 | 한파주의보 해제
2014-11-13 11:00,대구·경상북도,제 11-8호 | 한파주의보 해제
2014-11-13 11:00,서울·인천·경기도,제 11-9호 | 강풍주의보·한파주의보·풍랑주의보 해제
2014-11-13 11:00,전라북도,제 11-12호 | 한파주의보·풍랑주의보 해제
2014-11-13 11:00,대전·세종·충청남도,제 11-13호 | 한파주의보·풍랑주의보 해제
2014-11-13 11:00,강원도,제 11-15호 | 한파주의보 해제
2014-11-13 11:00,전국,제 11-34호 | 강풍주의보·한파주의보·풍랑주의보 해제
2014-12-01 16:00,강원도,제 12-1호 | 한파주의보 발표
2014-12-01 16:00,충청북도,제 12-2호 | 한파주의보 발표
2014-12-01 16:00,서울·인천·경기도,제 12-3호 | 한파주의보 발표
2014-12-01 16:00,전라북도,제 12-3호 | 한파주의보 발표
2014-12-01 16:00,강원도,제 12-4호 | 강풍경보 대치·한파주의보 발표
2014-12-01 16:00,대구·경상북도,제 12-4호 | 한파주의보 발표
2014-12-01 16:00,부산·울산·경상남도,제 12-6호 | 한파주의보 발표
2014-12-01 16:00,전국,제 12-13호 | 강풍경보 대치·한파주의보 발표
2014-12-01 19:00,서울·인천·경기도,제 12-4호 | 한파주의보 발표
2014-12-01 19:00,전국,제 12-16호 | 한파주의보 발표
2014-12-01 21:00,대전·세종·충청남도,제 12-6호 | 대설주의보·한파주의보 발표
2014-12-01 21:00,전국,제 12-17호 | 대설주의보·한파주의보 발표
2014-12-02 11:00,강원도,제 12-2호 | 한파주의보 해제
2014-12-02 11:00,충청북도,제 12-6호 | 한파주의보 해제
2014-12-02 11:00,서울·인천·경기도,제 12-7호 | 한파주의보 해제
2014-12-02 11:00,대구·경상북도,제 12-7호 | 한파주의보 해제
2014-12-02 11:00,강원도,제 12-8호 | 한파주의보 해제
2014-12-02 11:00,부산·울산·경상남도,제 12-10호 | 한파주의보 해제
2014-12-02 11:00,전라북도,제 12-11호 | 한파주의보 해제
2014-12-02 11:00,대전·세종·충청남도,제 12-12호 | 한파주의보 해제
2014-12-02 11:00,전국,제 12-27호 | 대설주의보·강풍주의보·한파주의보 해제
2014-12-03 16:00,강원도,제 12-5호 | 한파주의보 발표
2014-12-03 16:00,강원도,제 12-12호 | 한파주의보·건조주의보 발표
2014-12-03 16:00,전국,제 12-55호 | 한파주의보·건조주의보 발표
2014-12-04 16:00,강원도,제 12-17호 | 한파주의보 발표
2014-12-04 16:00,전국,제 12-75호 | 한파주의보 발표
2014-12-04 22:00,강원도,제 12-6호 | 한파주의보 발표
2014-12-04 22:00,충청북도,제 12-13호 | 한파주의보 발표
2014-12-04 22:00,서울·인천·경기도,제 12-18호 | 한파주의보 발표
2014-12-04 22:00,전국,제 12-79호 | 강풍주의보·한파주의보 발표·풍랑경보 대치
2014-12-04 22:30,강원도,제 12-18호 | 한파주의보 발표
2014-12-04 22:30,전국,제 12-80호 | 대설경보 대치·한파주의보 발표
2014-12-07 9:00,강원도,제 12-8호 | 한파주의보 해제
2014-12-07 9:00,충청북도,제 12-14호 | 한파주의보 해제
2014-12-07 9:00,서울·인천·경기도,제 12-20호 | 한파주의보 해제
2014-12-07 9:00,강원도,제 12-27호 | 한파주의보·풍랑주의보 해제
2014-12-07 9:00,전국,제 12-108호 | 한파주의보·풍랑주의보 해제
2014-12-11 16:00,강원도,제 12-10호 | 한파주의보 발표
2014-12-11 16:00,대구·경상북도,제 12-17호 | 한파주의보 발표
2014-12-11 16:00,서울·인천·경기도,제 12-22호 | 한파주의보 발표
2014-12-11 16:00,강원도,제 12-31호 | 한파주의보 발표
2014-12-11 16:00,전국,제 12-126호 | 한파주의보 발표
2014-12-12 11:00,대구·경상북도,제 12-18호 | 한파주의보 해제·건조주의보 발표
2014-12-12 11:00,전국,제 12-132호 | 대설주의보 발표·한파주의보 해제·건조주의보 발표
2014-12-14 11:00,강원도,제 12-14호 | 한파주의보 해제
2014-12-14 11:00,서울·인천·경기도,제 12-25호 | 한파주의보 해제
2014-12-14 11:00,강원도,제 12-41호 | 대설주의보·한파주의보·풍랑주의보 해제
2014-12-14 11:00,전국,제 12-163호 | 대설주의보·한파주의보·풍랑주의보 해제
2014-12-14 23:00,강원도,제 12-15호 | 한파주의보 해제
2014-12-14 23:00,전국,제 12-165호 | 한파주의보 해제
2014-12-15 11:00,강원도,제 12-42호 | 한파주의보 해제
2014-12-15 11:00,전국,제 12-166호 | 한파주의보 해제
2014-12-16 16:00,강원도,제 12-23호 | 한파경보·한파주의보 발표
2014-12-16 16:00,충청북도,제 12-23호 | 한파주의보 발표
2014-12-16 16:00,부산·울산·경상남도,제 12-26호 | 한파주의보 발표
2014-12-16 16:00,대구·경상북도,제 12-27호 | 한파주의보 발표
2014-12-16 16:00,서울·인천·경기도,제 12-31호 | 한파경보·한파주의보 발표
2014-12-16 16:00,서울·인천·경기도,제 12-31호 | 한파주의보 발표
2014-12-16 16:00,강원도,제 12-49호 | 한파경보·한파주의보 발표
2014-12-16 16:00,대전·세종·충청남도,제 12-62호 | 한파주의보 발표
2014-12-16 16:00,전국,제 12-192호 | 한파경보·한파주의보 발표
2014-12-17 10:30,충청북도,제 12-26호 | 한파경보 대치
2014-12-17 10:30,대구·경상북도,제 12-29호 | 한파경보 대치
2014-12-17 10:30,강원도,제 12-53호 | 한파경보 대치
2014-12-17 10:30,전라북도,제 12-62호 | 한파주의보 발표
2014-12-17 10:30,전국,제 12-207호 | 대설주의보 해제·한파경보 대치·한파주의보 발표
2014-12-17 14:30,부산·울산·경상남도,제 12-30호 | 강풍주의보 해제·한파주의보 발표
2014-12-17 14:30,전국,제 12-209호 | 대설주의보 해제·강풍주의보 대치·강풍주의보 해제·한파주의보 발표·풍랑주의보 대치
2014-12-18 11:00,충청북도,제 12-27호 | 한파주의보 대치·한파주의보 해제
2014-12-18 11:00,대구·경상북도,제 12-31호 | 한파주의보 대치·한파주의보 해제
2014-12-18 11:00,서울·인천·경기도,제 12-33호 | 한파주의보 대치·한파주의보 해제
2014-12-18 11:00,서울·인천·경기도,제 12-35호 | 한파주의보 해제
2014-12-18 11:00,부산·울산·경상남도,제 12-35호 | 한파주의보 해제
2014-12-18 11:00,강원도,제 12-56호 | 한파주의보 해제
2014-12-18 11:00,대전·세종·충청남도,제 12-70호 | 한파주의보 해제
2014-12-18 11:00,전국,제 12-215호 | 한파주의보 대치·한파주의보 해제
2014-12-19 11:00,강원도,제 12-24호 | 한파경보·한파주의보 해제
2014-12-19 11:00,충청북도,제 12-28호 | 한파주의보 해제
2014-12-19 11:00,대구·경상북도,제 12-33호 | 한파경보·한파주의보 해제
2014-12-19 11:00,서울·인천·경기도,제 12-34호 | 한파주의보 해제
2014-12-19 11:00,강원도,제 12-58호 | 한파경보 해제
2014-12-19 11:00,전라북도,제 12-66호 | 한파주의보 해제
2014-12-19 11:00,전국,제 12-219호 | 한파경보·한파주의보·풍랑주의보 해제
2014-12-20 16:00,충청북도,제 12-29호 | 한파주의보 발표
2014-12-20 16:00,강원도,제 12-30호 | 한파경보·한파주의보 발표
2014-12-20 16:00,대구·경상북도,제 12-36호 | 한파주의보·건조주의보 발표
2014-12-20 16:00,서울·인천·경기도,제 12-44호 | 한파경보·한파주의보 발표
2014-12-20 16:00,강원도,제 12-64호 | 한파경보·한파주의보 발표
2014-12-20 16:00,전국,제 12-239호 | 한파경보·한파주의보·건조주의보 발표
2014-12-21 10:30,강원도,제 12-65호 | 한파주의보 해제
2014-12-21 10:30,전국,제 12-249호 | 한파주의보 해제
2014-12-21 16:00,충청북도,제 12-30호 | 한파경보 대치
2014-12-21 16:00,전국,제 12-255호 | 대설주의보 발표·한파경보 대치·건조주의보 발표
2014-12-22 9:00,강원도,제 12-31호 | 한파경보·한파주의보 해제·한파주의보 대치
2014-12-22 9:00,충청북도,제 12-31호 | 한파경보·한파주의보 해제·한파주의보 대치
2014-12-22 9:00,대구·경상북도,제 12-39호 | 한파주의보 해제
2014-12-22 9:00,서울·인천·경기도,제 12-45호 | 한파경보·한파주의보 해제
2014-12-22 9:00,강원도,제 12-67호 | 강풍주의보·한파주의보 해제·한파주의보 대치
2014-12-22 9:00,전국,제 12-270호 | 강풍주의보·한파경보·한파주의보 해제·한파주의보 대치·풍랑주의보 해제
2014-12-23 9:00,강원도,제 12-32호 | 한파주의보 해제
2014-12-23 9:00,충청북도,제 12-32호 | 한파주의보 해제
2014-12-23 9:00,강원도,제 12-69호 | 한파주의보 해제
2014-12-23 9:00,전국,제 12-276호 | 한파주의보 해제
2014-12-24 16:00,강원도,제 12-33호 | 한파주의보 발표
2014-12-24 16:00,충청북도,제 12-33호 | 한파주의보 발표
2014-12-24 16:00,서울·인천·경기도,제 12-48호 | 한파주의보 발표
2014-12-24 16:00,강원도,제 12-70호 | 한파주의보 발표
2014-12-24 16:00,전국,제 12-278호 | 한파주의보·건조주의보 발표
2014-12-25 16:00,대구·경상북도,제 12-42호 | 한파주의보 발표
2014-12-25 16:00,전국,제 12-287호 | 한파주의보 발표
2014-12-26 11:00,강원도,제 12-34호 | 한파주의보 해제
2014-12-26 11:00,서울·인천·경기도,제 12-49호 | 한파주의보 해제
2014-12-26 11:00,전국,제 12-289호 | 한파주의보 해제·건조주의보 발표
2014-12-27 11:00,충청북도,제 12-34호 | 한파주의보 해제
2014-12-27 11:00,강원도,제 12-35호 | 한파주의보 해제
2014-12-27 11:00,대구·경상북도,제 12-43호 | 한파주의보 해제
2014-12-27 11:00,서울·인천·경기도,제 12-50호 | 한파주의보 해제
2014-12-27 11:00,전국,제 12-290호 | 한파주의보 해제
2014-12-28 11:00,강원도,제 12-36호 | 한파주의보 해제
2014-12-28 11:00,강원도,제 12-73호 | 한파주의보 해제
2014-12-28 11:00,전국,제 12-291호 | 한파주의보 해제
2014-12-31 16:00,충청북도,제 12-37호 | 한파주의보 발표
2014-12-31 16:00,강원도,제 12-39호 | 한파주의보 발표
2014-12-31 16:00,대구·경상북도,제 12-48호 | 한파주의보 발표
2014-12-31 16:00,서울·인천·경기도,제 12-54호 | 한파주의보 발표
2014-12-31 16:00,강원도,제 12-77호 | 강풍주의보·한파주의보·풍랑주의보 발표
2014-12-31 16:00,전국,제 12-300호 | 강풍주의보·한파주의보·풍랑주의보 발표
2015-01-01 16:00,서울·인천·경기도,제 01-2호 | 한파주의보 발표
2015-01-01 16:00,대구·경상북도,제 01-3호 | 한파주의보 발표
2015-01-01 16:00,전국,제 01-11호 | 대설경보·강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2015-01-03 11:00,강원도,제 01-1호 | 한파주의보 해제
2015-01-03 11:00,충청북도,제 01-1호 | 한파주의보 해제
2015-01-03 11:00,서울·인천·경기도,제 01-3호 | 한파주의보 해제
2015-01-03 11:00,대구·경상북도,제 01-7호 | 한파주의보 해제·건조주의보 발표
2015-01-03 11:00,강원도,제 01-12호 | 한파주의보 해제
2015-01-03 11:00,전국,제 01-32호 | 한파주의보 해제·건조주의보 발표
2015-01-06 16:00,강원도,제 01-2호 | 한파주의보 발표
2015-01-06 16:00,충청북도,제 01-2호 | 한파주의보 발표
2015-01-06 16:00,대구·경상북도,제 01-10호 | 한파주의보 발표
2015-01-06 16:00,강원도,제 01-16호 | 한파주의보 발표
2015-01-06 16:00,전국,제 01-42호 | 한파주의보 발표
2015-01-07 16:00,강원도,제 01-3호 | 한파주의보 발표
2015-01-07 16:00,서울·인천·경기도,제 01-4호 | 한파주의보 발표
2015-01-07 16:00,전국,제 01-47호 | 한파주의보 발표
2015-01-09 10:00,충청북도,제 01-3호 | 한파주의보 해제
2015-01-09 10:00,강원도,제 01-4호 | 한파주의보 해제
2015-01-09 10:00,대구·경상북도,제 01-14호 | 한파주의보 해제
2015-01-09 10:00,강원도,제 01-20호 | 한파주의보 해제
2015-01-09 10:00,전국,제 01-53호 | 한파주의보 해제
2015-01-10 10:00,충청북도,제 01-4호 | 한파주의보 해제
2015-01-10 10:00,강원도,제 01-5호 | 한파주의보 해제
2015-01-10 10:00,서울·인천·경기도,제 01-5호 | 한파주의보 해제
2015-01-10 10:00,강원도,제 01-24호 | 한파주의보 해제
2015-01-10 10:00,전국,제 01-56호 | 한파주의보 해제
2015-01-11 16:00,강원도,제 01-6호 | 한파주의보 발표
2015-01-11 16:00,서울·인천·경기도,제 01-6호 | 한파주의보 발표
2015-01-11 16:00,강원도,제 01-27호 | 한파주의보 발표
2015-01-11 16:00,전국,제 01-61호 | 한파주의보 발표
2015-01-13 10:00,강원도,제 01-7호 | 한파주의보 해제
2015-01-13 10:00,서울·인천·경기도,제 01-7호 | 한파주의보 해제
2015-01-13 10:00,강원도,제 01-30호 | 한파주의보 해제
2015-01-13 10:00,전국,제 01-66호 | 한파주의보 해제
2015-01-27 16:00,강원도,제 01-58호 | 한파주의보 발표
2015-01-27 16:00,전국,제 01-126호 | 한파주의보 발표
2015-01-29 11:00,강원도,제 01-66호 | 한파주의보 해제
2015-01-29 11:00,전국,제 01-141호 | 한파주의보 해제
2015-01-30 16:00,강원도,제 01-67호 | 한파주의보 발표
2015-01-30 16:00,전국,제 01-150호 | 한파주의보 발표
2015-01-31 16:00,충청북도,제 01-7호 | 한파주의보 발표
2015-01-31 16:00,서울·인천·경기도,제 01-23호 | 한파주의보 발표
2015-01-31 16:00,대구·경상북도,제 01-27호 | 한파주의보 발표
2015-01-31 16:00,강원도,제 01-71호 | 강풍주의보 해제·한파경보 대치·한파주의보 발표
2015-01-31 16:00,전국,제 01-159호 | 강풍주의보 해제·한파경보 대치·한파주의보 발표·풍랑주의보 해제
2015-02-01 11:00,강원도,제 02-1호 | 한파주의보 대치·한파주의보·풍랑주의보 해제
2015-02-01 11:00,서울·인천·경기도,제 02-1호 | 한파주의보 해제·건조주의보 발표
2015-02-01 11:00,충청북도,제 02-1호 | 한파주의보 해제
2015-02-01 11:00,대구·경상북도,제 02-1호 | 한파주의보 해제
2015-02-01 11:00,전국,제 02-2호 | 한파주의보 대치·한파주의보 해제·건조주의보 발표·풍랑주의보 해제
2015-02-03 10:00,강원도,제 02-2호 | 한파주의보 해제
2015-02-03 10:00,전국,제 02-3호 | 한파주의보 해제
2015-02-07 16:00,충청북도,제 02-2호 | 한파주의보 발표
2015-02-07 16:00,서울·인천·경기도,제 02-3호 | 강풍주의보·한파주의보·풍랑주의보 발표
2015-02-07 16:00,대구·경상북도,제 02-4호 | 한파주의보 발표
2015-02-07 16:00,강원도,제 02-8호 | 한파주의보 발표
2015-02-07 16:00,전국,제 02-13호 | 강풍주의보·한파주의보·풍랑주의보 발표
2015-02-08 16:00,서울·인천·경기도,제 02-7호 | 한파주의보 발표
2015-02-08 16:00,전국,제 02-22호 | 한파주의보·건조주의보·풍랑주의보 발표
2015-02-09 10:00,충청북도,제 02-3호 | 한파주의보 해제
2015-02-09 10:00,대구·경상북도,제 02-8호 | 한파주의보 해제
2015-02-09 10:00,서울·인천·경기도,제 02-10호 | 한파주의보 해제
2015-02-09 10:00,강원도,제 02-12호 | 대설주의보·한파주의보 해제
2015-02-09 10:00,전국,제 02-29호 | 대설주의보·강풍주의보·한파주의보·풍랑주의보 해제
2015-03-09 4:00,충청북도,제 03-2호 | 한파주의보 발표
2015-03-09 4:00,대전·세종·충청남도,제 03-5호 | 한파주의보 발표
2015-03-09 4:00,대구·경상북도,제 03-6호 | 한파주의보 발표
2015-03-09 4:00,전라북도,제 03-7호 | 한파주의보 발표
2015-03-09 4:00,서울·인천·경기도,제 03-8호 | 한파주의보·건조주의보 발표
2015-03-09 4:00,강원도,제 03-10호 | 한파주의보 발표
2015-03-09 4:00,전국,제 03-23호 | 한파주의보·건조주의보 발표
2015-03-09 10:00,대전·세종·충청남도,제 03-6호 | 한파주의보 발표
2015-03-09 10:00,부산·울산·경상남도,제 03-6호 | 한파주의보 발표
2015-03-09 10:00,전라북도,제 03-8호 | 한파주의보 발표
2015-03-09 10:00,광주·전라남도,제 03-12호 | 한파주의보 발표
2015-03-09 10:00,전국,제 03-26호 | 한파주의보·건조주의보 발표
2015-03-10 14:00,충청북도,제 03-8호 | 한파주의보 해제
2015-03-10 14:00,대전·세종·충청남도,제 03-9호 | 강풍주의보·한파주의보·풍랑주의보 해제
2015-03-10 14:00,대구·경상북도,제 03-9호 | 한파주의보 해제
2015-03-10 14:00,부산·울산·경상남도,제 03-13호 | 한파주의보 해제
2015-03-10 14:00,전라북도,제 03-15호 | 한파주의보 해제
2015-03-10 14:00,강원도,제 03-16호 | 한파주의보 해제
2015-03-10 14:00,서울·인천·경기도,제 03-17호 | 강풍주의보·한파주의보·풍랑주의보 해제
2015-03-10 14:00,광주·전라남도,제 03-21호 | 강풍주의보·한파주의보 해제
2015-03-10 14:00,전국,제 03-41호 | 강풍주의보·한파주의보·풍랑주의보 해제
2015-12-26 16:00,서울·인천·경기도,제 12-23호 | 한파주의보 발표
2015-12-26 16:00,강원도,제 12-29호 | 한파주의보 발표
2015-12-26 16:00,전국,제 12-108호 | 한파주의보·풍랑주의보 발표
2015-12-27 16:00,서울·인천·경기도,제 12-26호 | 한파주의보 발표·한파주의보 해제
2015-12-27 16:00,전국,제 12-114호 | 대설주의보·강풍주의보·한파주의보 해제·한파주의보 발표·풍랑주의보 해제
2015-12-27 23:00,서울·인천·경기도,제 12-27호 | 한파주의보 발표
2015-12-27 23:00,전국,제 12-117호 | 한파주의보 발표
2015-12-29 11:00,서울·인천·경기도,제 12-29호 | 한파주의보 해제
2015-12-29 11:00,강원도,제 12-35호 | 한파주의보 해제·건조경보 대치
2015-12-29 11:00,전국,제 12-121호 | 한파주의보 해제·건조경보 대치·건조주의보 발표
2016-01-06 16:00,서울·인천·경기도,제 01-1호 | 한파주의보 발표
2016-01-06 16:00,강원도,제 01-3호 | 한파주의보 발표·건조경보 대치
2016-01-06 16:00,전국,제 01-7호 | 한파주의보 발표·건조경보 대치
2016-01-07 16:00,서울·인천·경기도,제 01-2호 | 한파주의보 발표
2016-01-07 16:00,전국,제 01-8호 | 한파주의보 발표
2016-01-09 11:00,서울·인천·경기도,제 01-4호 | 한파주의보 해제
2016-01-09 11:00,강원도,제 01-5호 | 한파주의보 해제
2016-01-09 11:00,전국,제 01-15호 | 한파주의보 해제·건조주의보 발표
2016-01-10 16:00,서울·인천·경기도,제 01-5호 | 한파주의보 발표
2016-01-10 16:00,강원도,제 01-6호 | 한파주의보 발표
2016-01-10 16:00,전국,제 01-16호 | 한파주의보 발표
2016-01-11 16:00,서울·인천·경기도,제 01-7호 | 한파주의보 발표
2016-01-11 16:00,강원도,제 01-8호 | 한파주의보 발표
2016-01-11 16:00,전국,제 01-18호 | 한파주의보 발표
2016-01-12 16:00,충청북도,제 01-2호 | 한파주의보 발표
2016-01-12 16:00,서울·인천·경기도,제 01-8호 | 한파경보 대치·한파주의보 발표
2016-01-12 16:00,대구·경상북도,제 01-9호 | 한파주의보 발표
2016-01-12 16:00,강원도,제 01-11호 | 한파경보 대치·한파주의보 발표
2016-01-12 16:00,전국,제 01-27호 | 한파경보 대치·한파주의보 발표
2016-01-13 11:00,충청북도,제 01-3호 | 한파주의보 해제
2016-01-13 11:00,서울·인천·경기도,제 01-9호 | 한파주의보 해제
2016-01-13 11:00,대구·경상북도,제 01-10호 | 한파주의보 해제·건조경보 대치
2016-01-13 11:00,전국,제 01-36호 | 대설주의보·한파주의보 해제·건조경보 대치
2016-01-14 11:00,서울·인천·경기도,제 01-11호 | 한파경보·한파주의보 해제
2016-01-14 11:00,대구·경상북도,제 01-12호 | 한파주의보 해제
2016-01-14 11:00,강원도,제 01-13호 | 한파경보·한파주의보·풍랑주의보 해제
2016-01-14 11:00,전국,제 01-48호 | 대설주의보·한파경보·한파주의보·풍랑주의보 해제
2016-01-18 15:00,충청북도,제 01-5호 | 한파경보·한파주의보 발표
2016-01-18 15:00,대전·세종·충청남도,제 01-9호 | 한파주의보 발표·풍랑경보 대치
2016-01-18 15:00,서울·인천·경기도,제 01-18호 | 한파경보·한파주의보 발표·풍랑경보 대치
2016-01-18 15:00,강원도,제 01-21호 | 한파경보·한파주의보 발표
2016-01-18 15:00,대구·경상북도,제 01-22호 | 한파주의보 발표
2016-01-18 15:00,전국,제 01-74호 | 한파경보·한파주의보 발표·풍랑경보 대치
2016-01-18 23:00,부산·울산·경상남도,제 01-14호 | 한파주의보 발표
2016-01-18 23:00,대구·경상북도,제 01-23호 | 한파주의보 발표
2016-01-18 23:00,전국,제 01-80호 | 한파주의보 발표
2016-01-19 11:00,부산·울산·경상남도,제 01-15호 | 한파주의보 해제
2016-01-19 11:00,강원도,제 01-24호 | 한파주의보 해제·건조주의보 발표
2016-01-19 11:00,대구·경상북도,제 01-24호 | 한파주의보 해제
2016-01-19 11:00,전국,제 01-88호 | 한파주의보 해제·건조주의보 발표
2016-01-19 16:00,전라북도,제 01-19호 | 대설경보 해제·대설주의보 대치·대설주의보 해제·한파주의보 발표
2016-01-19 16:00,전국,제 01-90호 | 대설경보 해제·대설주의보 대치·대설주의보 해제·한파주의보 발표
2016-01-20 15:30,충청북도,제 01-8호 | 한파주의보 해제
2016-01-20 15:30,서울·인천·경기도,제 01-25호 | 한파주의보 대치·한파주의보 해제
2016-01-20 15:30,강원도,제 01-26호 | 한파주의보 대치
2016-01-20 15:30,대구·경상북도,제 01-28호 | 한파주의보 해제
2016-01-20 15:30,전국,제 01-99호 | 강풍주의보·한파주의보 해제·한파주의보 대치·풍랑주의보 해제
2016-01-21 10:30,대구·경상북도,제 01-32호 | 한파주의보 해제
2016-01-21 10:30,전국,제 01-104호 | 한파주의보·풍랑주의보 해제
2016-01-21 22:00,대전·세종·충청남도,제 01-20호 | 한파주의보 발표
2016-01-21 22:00,전국,제 01-107호 | 한파주의보 발표
2016-01-22 16:00,대전·세종·충청남도,제 01-21호 | 한파경보 대치·한파주의보 발표
2016-01-22 16:00,서울·인천·경기도,제 01-26호 | 한파경보 대치·한파주의보 발표
2016-01-22 16:00,강원도,제 01-30호 | 한파경보 대치
2016-01-22 16:00,전국,제 01-110호 | 한파경보 대치·한파주의보 발표·건조경보 대치·건조주의보 발표·풍랑주의보 해제
2016-01-23 11:00,제주도,제 01-30호 | 한파주의보 발표
2016-01-23 11:00,전국,제 01-118호 | 한파주의보 발표·건조경보 대치
2016-01-23 16:00,충청북도,제 01-9호 | 한파경보 대치·한파경보·한파주의보 발표
2016-01-23 16:00,대전·세종·충청남도,제 01-24호 | 한파주의보 발표
2016-01-23 16:00,전라북도,제 01-25호 | 한파주의보 발표
2016-01-23 16:00,부산·울산·경상남도,제 01-27호 | 한파주의보 발표
2016-01-23 16:00,서울·인천·경기도,제 01-30호 | 한파경보 대치·한파주의보 발표
2016-01-23 16:00,강원도,제 01-33호 | 한파경보 대치·한파주의보 발표
2016-01-23 16:00,광주·전라남도,제 01-33호 | 대설경보 대치·한파주의보 발표
